recipe_id|category_id|
1|539|
1|37|
1|230|
1|626|
1|634|
1|641|
1|307|
1|16|
1|330|
1|331|
1|149|
2|218|
2|425|
2|484|
2|31|
2|36|
2|405|
2|187|
2|488|
2|668|
2|122|
2|56|
3|574|
3|172|
3|490|
3|641|
3|210|
3|242|
3|406|
4|213|
4|422|
4|626|
4|547|
4|346|
4|343|
4|270|
4|181|
4|268|
4|564|
4|56|
4|465|
4|173|
4|456|
4|629|
4|579|
4|312|
5|113|
5|172|
5|449|
5|641|
5|563|
5|31|
5|642|
5|506|
5|206|
5|56|
5|89|
6|539|
6|218|
6|626|
6|307|
6|506|
6|34|
6|30|
6|602|
6|331|
6|56|
7|535|
7|490|
7|563|
7|191|
7|346|
7|506|
7|261|
7|23|
7|584|
7|101|
7|586|
7|268|
7|600|
7|54|
7|56|
7|173|
7|661|
7|456|
7|629|
7|579|
7|412|
8|194|
8|230|
8|407|
8|135|
8|642|
8|668|
8|314|
8|242|
9|38|
9|238|
9|547|
9|593|
9|506|
9|586|
9|580|
9|242|
10|535|
10|395|
10|490|
10|469|
10|351|
10|369|
10|261|
10|452|
10|602|
10|242|
10|599|
10|173|
10|661|
10|456|
10|629|
10|579|
11|380|
11|172|
11|563|
11|621|
11|526|
11|605|
11|206|
11|414|
11|564|
11|56|
12|574|
12|117|
12|234|
12|238|
12|460|
12|65|
12|136|
12|562|
12|586|
12|328|
12|242|
12|173|
12|456|
13|87|
13|124|
13|230|
13|178|
13|31|
13|307|
13|631|
13|32|
13|445|
13|455|
13|56|
13|47|
13|642|
13|465|
13|629|
13|579|
13|312|
14|234|
14|547|
14|344|
14|506|
14|661|
14|209|
14|41|
14|62|
14|56|
14|368|
15|545|
15|395|
15|453|
15|123|
15|56|
16|574|
16|234|
16|425|
16|407|
16|642|
16|584|
16|668|
16|122|
16|268|
16|205|
16|242|
17|63|
17|380|
17|65|
17|75|
17|178|
17|31|
17|125|
17|390|
17|404|
17|273|
17|296|
17|56|
17|308|
17|642|
17|465|
17|661|
17|456|
17|629|
17|579|
17|312|
18|425|
18|484|
18|641|
18|60|
18|547|
18|242|
19|113|
19|213|
19|460|
19|626|
19|344|
19|602|
19|56|
20|490|
20|270|
20|351|
20|633|
20|23|
20|512|
20|586|
20|123|
20|98|
20|56|
20|465|
20|173|
20|661|
20|456|
20|629|
20|579|
20|312|
21|535|
21|238|
21|407|
21|642|
21|206|
21|22|
21|655|
21|555|
21|242|
22|117|
22|31|
22|346|
22|307|
22|553|
23|213|
23|31|
23|344|
23|506|
23|343|
23|348|
23|181|
23|137|
23|259|
23|23|
23|268|
23|56|
24|380|
24|113|
24|323|
24|449|
24|31|
24|547|
24|270|
24|181|
24|442|
24|30|
24|207|
24|199|
24|64|
24|56|
25|413|
25|31|
25|135|
25|603|
25|506|
25|458|
25|206|
25|668|
25|561|
25|56|
26|63|
26|145|
26|232|
26|407|
26|506|
26|668|
26|437|
26|242|
27|194|
27|269|
27|641|
27|563|
27|191|
27|642|
27|390|
27|209|
27|181|
27|351|
27|34|
27|166|
27|586|
27|602|
27|561|
27|122|
27|445|
27|54|
27|4|
27|599|
27|308|
27|465|
27|435|
27|173|
27|661|
27|456|
27|629|
27|579|
27|312|
28|31|
28|307|
28|457|
28|583|
28|268|
28|56|
29|535|
29|51|
29|422|
29|425|
29|490|
29|563|
29|523|
29|642|
29|526|
29|250|
29|602|
29|640|
29|54|
29|242|
29|465|
29|173|
29|661|
29|456|
29|629|
29|579|
29|412|
29|312|
30|230|
30|178|
30|31|
30|18|
30|114|
30|602|
30|56|
30|642|
30|465|
30|456|
30|629|
30|579|
30|312|
31|593|
31|307|
31|343|
31|28|
31|181|
31|590|
31|44|
31|480|
31|56|
31|173|
31|456|
31|629|
31|412|
32|327|
32|54|
32|242|
32|26|
33|425|
33|563|
33|523|
33|621|
33|646|
33|30|
33|605|
33|206|
33|242|
33|435|
33|173|
33|661|
33|456|
33|629|
33|579|
33|412|
34|218|
34|395|
34|425|
34|506|
34|261|
34|586|
34|242|
35|113|
35|269|
35|449|
35|343|
35|181|
35|351|
35|103|
35|442|
35|588|
35|84|
35|606|
35|533|
35|217|
35|564|
35|54|
35|553|
35|642|
35|465|
35|456|
35|629|
35|579|
35|412|
35|312|
36|117|
36|422|
36|425|
36|547|
36|181|
36|646|
36|583|
36|27|
36|219|
36|206|
36|98|
36|56|
36|661|
36|456|
36|629|
36|579|
37|178|
37|663|
37|207|
37|176|
37|129|
37|56|
37|308|
37|173|
37|456|
37|629|
37|579|
38|234|
38|563|
38|547|
38|642|
38|506|
38|640|
38|70|
38|54|
38|242|
38|599|
38|308|
38|465|
38|435|
38|173|
38|661|
38|456|
38|629|
38|579|
38|412|
38|312|
39|213|
39|626|
39|506|
39|602|
39|242|
40|63|
40|563|
40|642|
40|252|
40|253|
40|242|
40|599|
40|308|
40|465|
40|173|
40|456|
40|629|
40|579|
40|312|
41|87|
41|136|
41|333|
41|334|
41|191|
41|178|
41|31|
41|47|
41|308|
41|642|
41|465|
41|456|
41|629|
41|579|
41|312|
42|213|
42|323|
42|449|
42|626|
42|31|
42|506|
42|259|
42|584|
42|268|
42|56|
42|89|
43|49|
43|336|
43|7|
43|135|
43|209|
43|134|
43|531|
43|56|
43|188|
44|380|
44|490|
44|563|
44|31|
44|351|
44|103|
44|158|
44|668|
44|242|
44|599|
44|465|
44|661|
44|456|
44|629|
44|579|
44|412|
45|38|
45|641|
45|29|
45|181|
45|16|
45|590|
45|602|
45|268|
45|173|
45|661|
45|629|
45|579|
45|312|
46|130|
46|425|
46|460|
46|224|
46|122|
46|56|
47|37|
47|425|
47|521|
47|626|
47|563|
47|261|
47|44|
47|242|
47|173|
47|661|
47|456|
47|629|
47|579|
47|412|
48|15|
48|125|
48|135|
48|642|
48|506|
48|432|
48|181|
48|239|
48|383|
48|126|
48|200|
48|445|
48|492|
48|56|
48|599|
48|308|
48|465|
48|661|
48|456|
48|629|
48|579|
48|412|
48|312|
49|574|
49|117|
49|234|
49|626|
49|547|
49|506|
49|333|
49|27|
49|294|
49|127|
49|564|
49|56|
50|535|
50|65|
50|75|
50|407|
50|506|
50|248|
50|426|
50|383|
50|668|
50|481|
50|56|
50|640|
50|642|
50|465|
50|173|
50|661|
50|456|
50|629|
50|579|
50|312|
51|574|
51|51|
51|393|
51|506|
51|351|
51|278|
51|206|
51|564|
51|242|
51|599|
51|173|
51|661|
51|456|
51|629|
51|579|
51|412|
51|312|
52|63|
52|386|
52|65|
52|75|
52|31|
52|307|
52|28|
52|32|
52|56|
53|117|
53|422|
53|641|
53|60|
53|181|
53|583|
53|20|
53|268|
53|424|
53|173|
53|661|
53|456|
53|629|
53|579|
53|412|
53|312|
54|117|
54|523|
54|270|
54|181|
54|30|
54|206|
54|586|
54|602|
54|668|
54|207|
54|56|
54|456|
54|579|
55|87|
55|194|
55|178|
55|31|
55|136|
55|47|
55|561|
55|445|
55|242|
56|264|
56|181|
56|117|
56|497|
56|505|
56|141|
56|212|
56|655|
56|661|
56|435|
56|173|
56|456|
56|629|
56|579|
56|412|
57|539|
57|38|
57|113|
57|393|
57|395|
57|506|
57|391|
57|254|
57|639|
57|206|
57|668|
57|56|
58|65|
58|75|
58|31|
58|621|
58|307|
58|506|
58|500|
58|206|
58|552|
58|242|
58|308|
58|642|
58|465|
58|456|
58|629|
58|579|
58|312|
59|145|
59|231|
59|130|
59|125|
59|506|
59|426|
59|668|
59|564|
59|242|
60|145|
60|422|
60|641|
60|523|
60|135|
60|642|
60|196|
60|640|
60|56|
60|543|
60|89|
61|113|
61|172|
61|413|
61|31|
61|603|
61|668|
61|242|
62|535|
62|563|
62|220|
62|506|
62|29|
62|351|
62|442|
62|27|
62|153|
62|252|
62|253|
62|331|
62|120|
62|242|
62|642|
62|465|
62|661|
62|456|
62|629|
62|579|
62|412|
62|312|
63|563|
63|31|
63|621|
63|153|
63|278|
63|206|
63|294|
63|56|
63|642|
63|465|
63|661|
63|456|
63|629|
63|579|
63|312|
64|87|
64|387|
64|83|
64|31|
64|154|
64|583|
64|238|
64|129|
64|132|
64|414|
65|380|
65|386|
65|194|
65|178|
65|31|
65|50|
65|597|
65|602|
65|200|
65|445|
65|242|
65|308|
65|642|
65|465|
65|661|
65|456|
65|629|
65|579|
65|312|
66|87|
66|218|
66|386|
66|124|
66|178|
66|31|
66|426|
66|8|
66|47|
66|56|
66|642|
66|465|
66|456|
66|579|
66|312|
67|378|
67|31|
67|642|
67|661|
67|181|
67|351|
67|526|
67|624|
67|206|
67|668|
67|640|
67|533|
67|622|
67|443|
67|139|
67|599|
67|465|
67|456|
67|629|
67|412|
67|312|
68|145|
68|234|
68|395|
68|407|
68|506|
68|536|
68|646|
68|602|
68|122|
68|428|
69|380|
69|218|
69|386|
69|45|
69|124|
69|172|
69|230|
69|413|
69|178|
69|31|
69|597|
69|32|
69|602|
69|122|
69|445|
69|186|
69|56|
69|642|
69|465|
69|456|
69|579|
69|312|
70|269|
70|626|
70|641|
70|563|
70|34|
70|80|
70|599|
70|173|
70|456|
70|629|
70|579|
70|412|
70|312|
71|113|
71|172|
71|234|
71|269|
71|449|
71|641|
71|31|
71|181|
71|206|
71|668|
71|242|
71|642|
71|465|
71|456|
71|629|
71|579|
71|412|
71|312|
72|539|
72|38|
72|113|
72|323|
72|425|
72|506|
72|53|
72|21|
72|586|
72|56|
73|87|
73|45|
73|230|
73|413|
73|178|
73|31|
73|224|
73|637|
73|390|
73|161|
73|516|
73|457|
73|47|
73|561|
73|266|
73|445|
73|56|
73|642|
73|465|
73|661|
73|456|
73|579|
73|312|
74|145|
74|218|
74|413|
74|523|
74|307|
74|454|
74|628|
74|8|
74|102|
75|218|
75|194|
75|642|
75|307|
75|442|
75|522|
75|149|
76|87|
76|386|
76|113|
76|172|
76|230|
76|178|
76|31|
76|161|
76|32|
76|47|
76|207|
76|561|
76|445|
76|56|
76|642|
76|465|
76|456|
76|629|
76|579|
76|312|
77|535|
77|15|
77|642|
77|506|
77|343|
77|333|
77|426|
77|299|
77|242|
78|641|
78|563|
78|31|
78|621|
78|642|
78|270|
78|84|
78|206|
78|115|
78|132|
78|414|
78|242|
78|465|
78|661|
78|456|
78|579|
78|312|
79|380|
79|172|
79|194|
79|178|
79|31|
79|621|
79|500|
79|206|
79|358|
79|242|
79|12|
80|63|
80|380|
80|563|
80|31|
80|642|
80|154|
80|387|
80|552|
80|56|
81|117|
81|130|
81|230|
81|413|
81|494|
81|181|
81|103|
81|426|
81|628|
81|8|
81|473|
81|583|
81|532|
81|492|
81|4|
81|173|
81|661|
81|456|
81|579|
81|312|
82|535|
82|378|
82|490|
82|563|
82|506|
82|276|
82|602|
82|180|
82|242|
83|117|
83|347|
83|128|
83|278|
83|586|
83|268|
83|625|
83|127|
83|552|
83|564|
83|56|
84|425|
84|563|
84|159|
84|426|
84|8|
84|473|
84|532|
84|101|
84|56|
84|642|
84|465|
84|661|
84|456|
84|579|
84|312|
85|42|
85|59|
85|38|
85|60|
85|181|
85|370|
85|68|
85|668|
85|296|
85|56|
85|173|
85|456|
85|629|
85|312|
86|484|
86|343|
86|485|
87|30|
87|15|
87|307|
87|264|
88|56|
88|181|
88|117|
88|244|
88|661|
88|84|
88|358|
88|481|
88|443|
89|425|
89|484|
89|641|
89|15|
89|563|
89|547|
89|506|
89|327|
89|30|
89|23|
89|206|
89|56|
89|599|
89|308|
89|435|
89|173|
89|661|
89|456|
89|579|
89|412|
90|113|
90|194|
90|65|
90|75|
90|506|
90|442|
90|522|
90|34|
90|123|
90|56|
90|599|
90|642|
90|465|
90|661|
90|456|
90|629|
90|579|
90|412|
90|312|
91|535|
91|460|
91|563|
91|452|
91|101|
91|273|
91|242|
92|130|
92|213|
92|230|
92|29|
92|181|
92|333|
92|631|
92|357|
92|537|
92|278|
92|602|
92|253|
92|268|
92|445|
92|56|
92|465|
92|435|
92|173|
92|661|
92|456|
92|629|
92|579|
92|412|
93|574|
93|37|
93|494|
93|626|
93|634|
93|547|
93|181|
93|668|
93|564|
93|56|
93|173|
93|661|
93|456|
93|629|
93|579|
93|312|
94|535|
94|172|
94|407|
94|672|
94|383|
94|166|
94|602|
94|56|
94|303|
95|130|
95|425|
95|641|
95|60|
95|426|
95|319|
95|668|
95|11|
95|56|
96|545|
96|536|
96|144|
96|369|
96|443|
96|56|
96|489|
96|429|
97|234|
97|422|
97|449|
97|563|
97|506|
97|242|
97|599|
97|308|
97|642|
97|465|
97|456|
97|629|
97|579|
97|412|
97|312|
98|535|
98|38|
98|506|
98|351|
98|276|
98|53|
98|86|
98|56|
99|535|
99|323|
99|563|
99|407|
99|506|
99|343|
99|646|
99|21|
99|268|
99|86|
99|242|
99|640|
99|642|
99|465|
99|173|
99|661|
99|456|
99|629|
99|579|
99|312|
100|535|
100|130|
100|422|
100|641|
100|523|
100|426|
100|210|
100|43|
100|668|
100|56|
101|574|
101|626|
101|407|
101|562|
101|166|
101|44|
101|602|
101|122|
101|56|
102|535|
102|307|
102|181|
102|590|
102|21|
102|43|
102|586|
102|602|
102|268|
102|56|
102|505|
102|173|
102|661|
102|456|
102|629|
102|579|
102|412|
103|574|
103|490|
103|15|
103|16|
103|324|
103|444|
103|206|
103|557|
103|242|
103|661|
103|456|
103|629|
103|579|
104|38|
104|31|
104|60|
104|181|
104|370|
104|39|
104|668|
104|56|
104|599|
104|456|
104|629|
104|579|
105|42|
105|172|
105|178|
105|603|
105|506|
105|229|
105|62|
105|242|
105|308|
105|642|
105|465|
105|456|
105|629|
105|579|
105|312|
106|65|
106|18|
106|473|
106|154|
106|252|
106|253|
106|451|
106|308|
106|642|
106|465|
106|456|
106|579|
106|312|
107|63|
107|234|
107|242|
108|190|
108|71|
108|646|
108|250|
108|101|
108|410|
108|580|
108|564|
108|242|
108|350|
109|563|
109|31|
109|621|
109|598|
109|546|
109|210|
109|206|
109|242|
110|380|
110|529|
110|124|
110|178|
110|642|
110|307|
110|506|
110|32|
110|136|
110|471|
110|170|
110|56|
110|465|
110|661|
110|456|
110|629|
110|579|
110|312|
111|63|
111|194|
111|323|
111|31|
111|112|
111|154|
111|56|
112|545|
112|234|
112|238|
112|563|
112|220|
112|642|
112|209|
112|29|
112|144|
112|602|
112|273|
112|564|
112|242|
112|208|
112|465|
112|173|
112|661|
112|456|
112|629|
112|579|
112|312|
113|113|
113|230|
113|269|
113|178|
113|31|
113|346|
113|457|
113|458|
113|488|
113|56|
114|194|
114|626|
114|31|
114|307|
114|506|
114|391|
114|437|
114|312|
115|425|
115|65|
115|563|
115|621|
115|159|
115|507|
115|206|
115|564|
115|242|
115|208|
115|640|
115|642|
115|465|
115|173|
115|661|
115|456|
115|629|
115|579|
115|312|
116|380|
116|409|
116|124|
116|307|
116|506|
116|596|
116|188|
117|231|
117|529|
117|501|
117|7|
117|134|
117|333|
117|357|
117|602|
117|257|
117|447|
117|56|
117|188|
118|2|
118|118|
118|535|
118|539|
118|101|
118|512|
118|642|
118|211|
118|27|
118|127|
119|545|
119|51|
119|178|
119|506|
119|348|
119|50|
119|516|
119|122|
119|54|
119|242|
120|49|
120|59|
120|336|
120|7|
120|135|
120|134|
120|56|
120|188|
121|425|
121|563|
121|547|
121|586|
121|622|
121|86|
121|242|
122|422|
122|425|
122|490|
122|523|
122|547|
122|137|
122|242|
123|545|
123|234|
123|425|
123|626|
123|642|
123|506|
123|640|
123|564|
123|242|
124|449|
124|626|
124|31|
124|137|
124|44|
124|110|
124|242|
125|563|
125|71|
125|642|
125|506|
125|270|
125|44|
125|122|
125|640|
125|110|
125|242|
125|465|
125|435|
125|173|
125|661|
125|456|
125|629|
125|579|
125|412|
125|312|
126|145|
126|124|
126|172|
126|8|
126|122|
126|242|
127|51|
127|218|
127|172|
127|122|
127|242|
128|323|
128|460|
128|523|
128|346|
128|642|
128|268|
128|56|
129|238|
129|269|
129|413|
129|449|
129|578|
129|547|
129|642|
129|181|
129|34|
129|454|
129|602|
129|410|
129|56|
129|465|
129|629|
129|312|
130|380|
130|113|
130|172|
130|234|
130|490|
130|563|
130|125|
130|191|
130|621|
130|390|
130|103|
130|239|
130|524|
130|206|
130|668|
130|56|
130|642|
130|465|
130|661|
130|456|
130|629|
130|579|
130|412|
130|312|
131|563|
131|31|
131|621|
131|598|
131|546|
131|533|
131|456|
131|629|
131|579|
132|231|
132|409|
132|135|
132|242|
132|188|
133|563|
133|642|
133|584|
133|421|
133|56|
133|599|
133|465|
133|456|
133|629|
133|579|
133|412|
133|312|
134|535|
134|113|
134|563|
134|351|
134|512|
134|56|
134|599|
134|308|
134|642|
134|465|
134|661|
134|456|
134|629|
134|579|
134|412|
134|312|
135|380|
135|386|
135|194|
135|563|
135|31|
135|621|
135|642|
135|588|
135|206|
135|668|
135|606|
135|414|
135|242|
135|465|
135|456|
135|629|
135|579|
135|312|
136|87|
136|386|
136|75|
136|178|
136|31|
136|307|
136|390|
136|351|
136|52|
136|602|
136|575|
136|82|
136|242|
137|574|
137|117|
137|494|
137|668|
137|122|
137|242|
138|145|
138|395|
138|407|
138|307|
138|506|
138|369|
138|668|
138|273|
138|242|
139|535|
139|37|
139|269|
139|425|
139|563|
139|661|
139|602|
139|56|
140|545|
140|238|
140|393|
140|563|
140|646|
140|127|
140|580|
140|251|
141|194|
141|563|
141|343|
141|181|
141|562|
141|278|
141|437|
141|580|
141|251|
141|56|
141|599|
141|465|
141|173|
141|456|
141|629|
141|412|
142|422|
142|449|
142|626|
142|642|
142|506|
142|181|
142|34|
142|586|
142|268|
143|238|
143|395|
143|135|
143|562|
143|242|
144|49|
144|529|
144|616|
144|7|
144|333|
144|188|
145|234|
145|425|
145|490|
145|563|
145|523|
145|642|
145|524|
145|43|
145|635|
145|84|
145|668|
145|268|
145|640|
145|56|
145|465|
145|173|
145|661|
145|456|
145|629|
145|579|
145|412|
145|312|
146|238|
146|393|
146|563|
146|547|
146|642|
146|506|
146|44|
146|268|
146|640|
146|55|
146|555|
146|56|
146|599|
146|465|
146|435|
146|173|
146|661|
146|456|
146|629|
146|579|
146|412|
146|312|
147|425|
147|634|
147|523|
147|125|
147|621|
147|181|
147|206|
147|533|
147|56|
147|456|
147|629|
147|579|
148|218|
148|484|
148|559|
148|15|
148|547|
148|351|
148|546|
148|550|
148|562|
148|668|
148|56|
148|599|
148|456|
148|629|
148|579|
149|535|
149|539|
149|642|
149|307|
149|506|
149|351|
149|369|
149|624|
149|107|
149|602|
149|268|
149|123|
149|242|
149|599|
149|465|
149|173|
149|661|
149|456|
149|629|
149|312|
150|124|
150|230|
150|178|
150|31|
150|114|
150|602|
150|56|
151|194|
151|626|
151|15|
151|75|
151|31|
151|344|
151|112|
151|34|
151|668|
151|294|
151|56|
151|599|
151|308|
151|642|
151|465|
151|661|
151|456|
151|629|
151|579|
151|412|
151|312|
152|535|
152|113|
152|130|
152|172|
152|323|
152|641|
152|15|
152|642|
152|270|
152|181|
152|536|
152|646|
152|211|
152|248|
152|426|
152|584|
152|524|
152|43|
152|56|
152|465|
152|661|
152|456|
152|629|
152|579|
152|312|
153|269|
153|641|
153|232|
153|642|
153|506|
153|383|
153|250|
153|278|
153|206|
153|602|
153|640|
153|557|
153|242|
154|425|
154|449|
154|547|
154|346|
154|506|
154|526|
154|562|
154|452|
154|268|
154|443|
154|553|
155|172|
155|238|
155|178|
155|31|
155|621|
155|159|
155|457|
155|668|
155|242|
156|380|
156|393|
156|559|
156|547|
156|181|
156|370|
156|639|
156|562|
156|206|
156|668|
156|12|
156|56|
156|599|
156|456|
156|629|
156|579|
157|130|
157|269|
157|395|
157|642|
157|536|
158|213|
158|490|
158|71|
158|672|
158|181|
158|550|
158|268|
158|428|
158|56|
158|465|
158|661|
158|456|
158|579|
158|412|
158|312|
159|145|
159|621|
159|159|
159|114|
159|557|
159|242|
160|535|
160|117|
160|269|
160|494|
160|641|
160|346|
160|56|
161|380|
161|386|
161|124|
161|413|
161|178|
161|31|
161|125|
161|454|
161|668|
161|56|
161|308|
161|642|
161|465|
161|629|
161|579|
161|312|
162|218|
162|117|
162|323|
162|395|
162|31|
162|506|
162|242|
163|87|
163|218|
163|386|
163|194|
163|178|
163|31|
163|657|
163|161|
163|52|
163|206|
163|122|
163|558|
163|575|
163|56|
164|87|
164|386|
164|124|
164|172|
164|178|
164|31|
164|657|
164|426|
164|122|
164|242|
164|308|
164|642|
164|465|
164|456|
164|629|
164|579|
164|312|
165|45|
165|230|
165|178|
165|31|
165|16|
165|114|
165|662|
165|206|
165|56|
165|642|
165|465|
165|456|
165|629|
165|579|
165|312|
166|535|
166|269|
166|490|
166|642|
166|443|
166|242|
167|641|
167|563|
167|547|
167|642|
167|210|
167|101|
167|206|
167|668|
167|640|
167|242|
167|465|
167|173|
167|661|
167|456|
167|629|
167|579|
167|312|
168|38|
168|130|
168|234|
168|71|
168|307|
168|506|
168|29|
168|602|
168|253|
168|242|
169|238|
169|626|
169|15|
169|31|
169|135|
169|158|
169|586|
169|242|
170|539|
170|37|
170|194|
170|307|
170|506|
170|351|
170|211|
170|512|
170|586|
170|602|
170|56|
170|642|
170|465|
170|456|
170|629|
170|579|
170|312|
171|38|
171|234|
171|269|
171|425|
171|641|
171|60|
171|523|
171|547|
171|270|
171|181|
171|524|
171|101|
171|635|
171|518|
171|206|
171|668|
171|56|
171|661|
171|456|
171|629|
171|579|
172|145|
172|545|
172|626|
172|642|
172|29|
172|602|
172|640|
172|54|
172|439|
172|56|
173|194|
173|563|
173|263|
173|506|
173|28|
173|181|
173|327|
173|210|
173|54|
173|242|
173|599|
173|308|
173|642|
173|465|
173|435|
173|173|
173|661|
173|456|
173|629|
173|579|
173|312|
174|117|
174|393|
174|591|
174|55|
174|242|
175|218|
175|563|
175|547|
175|642|
175|343|
175|270|
175|76|
175|557|
175|56|
175|465|
175|661|
175|456|
175|579|
175|412|
175|312|
176|87|
176|124|
176|178|
176|31|
176|307|
176|455|
177|15|
177|563|
177|642|
177|181|
177|211|
177|524|
177|43|
177|101|
177|206|
177|56|
177|465|
177|661|
177|456|
177|629|
177|579|
177|412|
177|312|
178|87|
178|45|
178|113|
178|172|
178|230|
178|178|
178|31|
178|220|
178|642|
178|522|
178|597|
178|47|
178|445|
178|4|
178|308|
178|465|
178|456|
178|629|
178|579|
178|312|
179|37|
179|307|
179|181|
179|442|
179|30|
179|206|
179|668|
179|56|
179|456|
179|629|
179|579|
180|563|
180|220|
180|29|
180|333|
180|153|
180|602|
180|252|
180|253|
180|127|
180|82|
180|308|
180|642|
180|465|
180|661|
180|456|
180|629|
180|579|
180|312|
181|563|
181|31|
181|523|
181|125|
181|621|
181|642|
181|343|
181|270|
181|181|
181|8|
181|444|
181|588|
181|84|
181|668|
181|268|
181|126|
181|358|
181|56|
181|465|
181|661|
181|456|
181|579|
181|312|
182|307|
182|181|
182|571|
182|586|
182|602|
182|253|
182|268|
182|345|
182|251|
182|56|
183|380|
183|284|
183|194|
183|178|
183|224|
183|307|
183|458|
183|602|
183|122|
183|358|
183|54|
183|242|
184|113|
184|172|
184|269|
184|460|
184|626|
184|641|
184|15|
184|563|
184|239|
184|34|
184|526|
184|44|
184|588|
184|675|
184|602|
184|252|
184|253|
184|622|
184|180|
184|443|
184|642|
184|465|
184|456|
184|629|
184|579|
184|312|
185|130|
185|269|
185|460|
185|661|
185|602|
185|56|
186|145|
186|234|
186|425|
186|626|
186|307|
186|646|
186|583|
186|610|
186|242|
187|490|
187|563|
187|56|
187|599|
187|642|
187|465|
187|661|
187|456|
187|629|
187|579|
187|412|
187|312|
188|51|
188|38|
188|234|
188|383|
188|602|
188|253|
188|127|
188|443|
188|56|
189|380|
189|484|
189|60|
189|181|
189|586|
189|207|
189|492|
189|242|
189|661|
189|456|
189|629|
189|579|
190|29|
190|253|
190|56|
191|124|
191|230|
191|413|
191|178|
191|31|
191|506|
191|32|
191|458|
191|206|
191|242|
191|642|
191|465|
191|456|
191|579|
191|312|
192|124|
192|194|
192|413|
192|178|
192|31|
192|668|
192|266|
192|445|
192|492|
192|242|
193|145|
193|545|
193|422|
193|407|
193|602|
193|614|
193|242|
194|37|
194|307|
194|181|
194|254|
194|546|
195|59|
195|7|
195|306|
195|134|
195|426|
195|383|
195|56|
195|188|
196|574|
196|117|
196|494|
196|547|
196|637|
196|499|
196|518|
196|668|
196|56|
197|234|
197|449|
197|547|
197|642|
197|307|
197|343|
197|270|
197|181|
197|268|
197|492|
197|443|
197|329|
197|56|
197|599|
197|308|
197|640|
197|465|
197|173|
197|456|
197|629|
197|579|
197|412|
197|312|
198|545|
198|380|
198|230|
198|407|
198|506|
198|516|
198|56|
199|231|
199|336|
199|7|
199|469|
199|134|
199|327|
199|333|
199|426|
199|62|
199|518|
199|602|
199|56|
199|188|
200|230|
200|178|
200|31|
200|621|
200|499|
200|16|
200|140|
200|668|
200|56|
200|642|
200|465|
200|456|
200|629|
200|579|
200|312|
201|145|
201|545|
201|380|
201|426|
201|30|
201|638|
201|278|
201|476|
201|564|
202|37|
202|113|
202|422|
202|425|
202|460|
202|626|
202|15|
202|31|
202|603|
202|642|
202|128|
202|153|
202|294|
202|553|
202|599|
203|231|
203|484|
203|547|
203|506|
203|668|
203|552|
203|242|
204|56|
204|120|
204|145|
204|82|
204|127|
204|443|
204|428|
204|234|
204|395|
205|117|
205|270|
205|359|
205|181|
205|261|
205|546|
205|44|
205|445|
205|56|
205|661|
205|456|
205|629|
205|579|
205|412|
206|448|
206|313|
206|535|
206|546|
206|16|
206|650|
206|194|
206|276|
206|15|
206|661|
206|456|
206|579|
207|393|
207|547|
207|506|
207|639|
207|663|
207|602|
207|533|
207|443|
207|564|
207|242|
208|535|
208|113|
208|626|
208|15|
208|642|
208|506|
208|53|
208|602|
208|253|
208|56|
208|465|
208|456|
208|629|
208|579|
208|312|
209|213|
209|232|
209|506|
209|327|
209|583|
209|602|
209|127|
209|443|
209|242|
210|234|
210|238|
210|413|
210|449|
210|641|
210|547|
210|642|
210|181|
210|170|
210|101|
210|675|
210|668|
210|410|
210|56|
211|380|
211|194|
211|238|
211|178|
211|31|
211|122|
211|56|
211|308|
211|642|
211|465|
211|661|
211|456|
211|629|
211|579|
211|312|
212|231|
212|409|
212|65|
212|75|
212|307|
212|672|
212|32|
212|268|
212|242|
212|188|
212|642|
212|465|
212|661|
212|456|
212|629|
212|579|
212|312|
213|42|
213|307|
213|181|
213|351|
213|546|
213|86|
213|56|
213|173|
213|456|
213|629|
213|579|
214|87|
214|124|
214|178|
214|31|
214|448|
214|499|
214|650|
214|312|
214|56|
214|642|
214|465|
214|661|
214|456|
214|579|
215|425|
215|563|
215|547|
215|506|
215|16|
215|170|
215|302|
215|242|
215|173|
215|661|
215|456|
215|629|
215|579|
215|412|
216|218|
216|393|
216|494|
216|547|
216|181|
216|503|
216|206|
216|599|
216|661|
216|456|
216|629|
216|579|
217|138|
217|124|
217|178|
217|31|
217|650|
217|207|
217|56|
218|574|
218|231|
218|425|
218|71|
218|351|
218|53|
218|16|
218|242|
219|380|
219|195|
219|409|
219|194|
219|125|
219|307|
219|638|
219|414|
219|280|
219|188|
220|113|
220|425|
220|31|
220|135|
220|211|
220|584|
220|561|
220|200|
220|467|
220|242|
221|535|
221|213|
221|323|
221|15|
221|135|
221|506|
221|181|
221|646|
221|537|
221|21|
221|561|
221|465|
221|435|
221|173|
221|661|
221|456|
221|629|
221|579|
221|412|
222|521|
222|641|
222|563|
222|346|
222|668|
222|242|
223|545|
223|425|
223|626|
223|220|
223|506|
223|29|
223|646|
223|114|
223|296|
223|564|
223|56|
224|269|
224|634|
224|621|
224|343|
224|107|
224|101|
224|345|
224|56|
225|574|
225|117|
225|234|
225|269|
225|425|
225|494|
225|641|
225|621|
225|583|
225|532|
225|107|
225|153|
225|101|
225|206|
225|410|
225|56|
226|231|
